zone,timestamp,price_eur_per_mwh
NO1,2026-04-06T00:00:00+00:00,88.25
NO1,2026-04-06T01:00:00+00:00,87.2
NO1,2026-04-06T02:00:00+00:00,49.98
NO1,2026-04-06T03:00:00+00:00,50.81
NO1,2026-04-06T04:00:00+00:00,90.56
NO1,2026-04-06T05:00:00+00:00,90.81
NO1,2026-04-06T06:00:00+00:00,94.71
NO1,2026-04-06T07:00:00+00:00,93.88
NO1,2026-04-06T08:00:00+00:00,62.59
NO1,2026-04-06T09:00:00+00:00,38.89
NO1,2026-04-06T10:00:00+00:00,41.15
NO1,2026-04-06T11:00:00+00:00,40.67
NO1,2026-04-06T12:00:00+00:00,40.7
NO1,2026-04-06T13:00:00+00:00,40.97
NO1,2026-04-06T14:00:00+00:00,43.11
NO1,2026-04-06T15:00:00+00:00,46.06
NO1,2026-04-06T16:00:00+00:00,89.56
NO1,2026-04-06T17:00:00+00:00,104.32
NO1,2026-04-06T18:00:00+00:00,112.11
NO1,2026-04-06T19:00:00+00:00,111.92
NO1,2026-04-06T20:00:00+00:00,112.26
NO1,2026-04-06T21:00:00+00:00,111.32
NO1,2026-04-06T22:00:00+00:00,108.58
NO1,2026-04-06T23:00:00+00:00,106.26
NO2,2026-04-06T00:00:00+00:00,88.4
NO2,2026-04-06T01:00:00+00:00,87.39
NO2,2026-04-06T02:00:00+00:00,87.26
NO2,2026-04-06T03:00:00+00:00,48.04
NO2,2026-04-06T04:00:00+00:00,90.63
NO2,2026-04-06T05:00:00+00:00,91.01
NO2,2026-04-06T06:00:00+00:00,95.71
NO2,2026-04-06T07:00:00+00:00,95.07
NO2,2026-04-06T08:00:00+00:00,44.99
NO2,2026-04-06T09:00:00+00:00,51.43
NO2,2026-04-06T10:00:00+00:00,54.67
NO2,2026-04-06T11:00:00+00:00,54.88
NO2,2026-04-06T12:00:00+00:00,54.41
NO2,2026-04-06T13:00:00+00:00,54.36
NO2,2026-04-06T14:00:00+00:00,55.76
NO2,2026-04-06T15:00:00+00:00,56.28
NO2,2026-04-06T16:00:00+00:00,90.55
NO2,2026-04-06T17:00:00+00:00,102.71
NO2,2026-04-06T18:00:00+00:00,113.78
NO2,2026-04-06T19:00:00+00:00,113.59
NO2,2026-04-06T20:00:00+00:00,113.76
NO2,2026-04-06T21:00:00+00:00,112.54
NO2,2026-04-06T22:00:00+00:00,109.68
NO2,2026-04-06T23:00:00+00:00,106.99
NO3,2026-04-06T00:00:00+00:00,61.77
NO3,2026-04-06T01:00:00+00:00,59.98
NO3,2026-04-06T02:00:00+00:00,51.55
NO3,2026-04-06T03:00:00+00:00,53.3
NO3,2026-04-06T04:00:00+00:00,60.51
NO3,2026-04-06T05:00:00+00:00,59.98
NO3,2026-04-06T06:00:00+00:00,58.06
NO3,2026-04-06T07:00:00+00:00,58.01
NO3,2026-04-06T08:00:00+00:00,48.04
NO3,2026-04-06T09:00:00+00:00,36.81
NO3,2026-04-06T10:00:00+00:00,40.09
NO3,2026-04-06T11:00:00+00:00,37.76
NO3,2026-04-06T12:00:00+00:00,37.56
NO3,2026-04-06T13:00:00+00:00,37.61
NO3,2026-04-06T14:00:00+00:00,39.86
NO3,2026-04-06T15:00:00+00:00,42.78
NO3,2026-04-06T16:00:00+00:00,55.09
NO3,2026-04-06T17:00:00+00:00,75.59
NO3,2026-04-06T18:00:00+00:00,64.76
NO3,2026-04-06T19:00:00+00:00,65.31
NO3,2026-04-06T20:00:00+00:00,66.59
NO3,2026-04-06T21:00:00+00:00,68.99
NO3,2026-04-06T22:00:00+00:00,67.18
NO3,2026-04-06T23:00:00+00:00,69.4
NO4,2026-04-06T00:00:00+00:00,3.55
NO4,2026-04-06T01:00:00+00:00,3.65
NO4,2026-04-06T02:00:00+00:00,6.22
NO4,2026-04-06T03:00:00+00:00,10.6
NO4,2026-04-06T04:00:00+00:00,15.0
NO4,2026-04-06T05:00:00+00:00,6.22
NO4,2026-04-06T06:00:00+00:00,10.52
NO4,2026-04-06T07:00:00+00:00,11.98
NO4,2026-04-06T08:00:00+00:00,14.44
NO4,2026-04-06T09:00:00+00:00,13.16
NO4,2026-04-06T10:00:00+00:00,14.09
NO4,2026-04-06T11:00:00+00:00,13.51
NO4,2026-04-06T12:00:00+00:00,12.84
NO4,2026-04-06T13:00:00+00:00,13.72
NO4,2026-04-06T14:00:00+00:00,12.69
NO4,2026-04-06T15:00:00+00:00,7.05
NO4,2026-04-06T16:00:00+00:00,2.9
NO4,2026-04-06T17:00:00+00:00,-2.19
NO4,2026-04-06T18:00:00+00:00,14.03
NO4,2026-04-06T19:00:00+00:00,13.73
NO4,2026-04-06T20:00:00+00:00,13.55
NO4,2026-04-06T21:00:00+00:00,12.17
NO4,2026-04-06T22:00:00+00:00,13.32
NO4,2026-04-06T23:00:00+00:00,15.0
NO5,2026-04-06T00:00:00+00:00,87.68
NO5,2026-04-06T01:00:00+00:00,86.57
NO5,2026-04-06T02:00:00+00:00,97.76
NO5,2026-04-06T03:00:00+00:00,98.52
NO5,2026-04-06T04:00:00+00:00,90.18
NO5,2026-04-06T05:00:00+00:00,90.18
NO5,2026-04-06T06:00:00+00:00,92.56
NO5,2026-04-06T07:00:00+00:00,91.38
NO5,2026-04-06T08:00:00+00:00,92.78
NO5,2026-04-06T09:00:00+00:00,94.18
NO5,2026-04-06T10:00:00+00:00,111.01
NO5,2026-04-06T11:00:00+00:00,111.01
NO5,2026-04-06T12:00:00+00:00,109.96
NO5,2026-04-06T13:00:00+00:00,109.96
NO5,2026-04-06T14:00:00+00:00,113.92
NO5,2026-04-06T15:00:00+00:00,110.21
NO5,2026-04-06T16:00:00+00:00,93.56
NO5,2026-04-06T17:00:00+00:00,107.21
NO5,2026-04-06T18:00:00+00:00,108.44
NO5,2026-04-06T19:00:00+00:00,108.3
NO5,2026-04-06T20:00:00+00:00,108.94
NO5,2026-04-06T21:00:00+00:00,108.58
NO5,2026-04-06T22:00:00+00:00,106.04
NO5,2026-04-06T23:00:00+00:00,104.54
