zone,timestamp,price_eur_per_mwh
NO1,2026-02-11T00:00:00+00:00,104.9
NO1,2026-02-11T01:00:00+00:00,101.26
NO1,2026-02-11T02:00:00+00:00,100.35
NO1,2026-02-11T03:00:00+00:00,98.46
NO1,2026-02-11T04:00:00+00:00,99.93
NO1,2026-02-11T05:00:00+00:00,103.92
NO1,2026-02-11T06:00:00+00:00,120.88
NO1,2026-02-11T07:00:00+00:00,144.51
NO1,2026-02-11T08:00:00+00:00,154.1
NO1,2026-02-11T09:00:00+00:00,143.02
NO1,2026-02-11T10:00:00+00:00,159.78
NO1,2026-02-11T11:00:00+00:00,159.44
NO1,2026-02-11T12:00:00+00:00,136.22
NO1,2026-02-11T13:00:00+00:00,127.21
NO1,2026-02-11T14:00:00+00:00,128.1
NO1,2026-02-11T15:00:00+00:00,136.01
NO1,2026-02-11T16:00:00+00:00,149.55
NO1,2026-02-11T17:00:00+00:00,159.63
NO1,2026-02-11T18:00:00+00:00,149.59
NO1,2026-02-11T19:00:00+00:00,132.85
NO1,2026-02-11T20:00:00+00:00,119.1
NO1,2026-02-11T21:00:00+00:00,111.34
NO1,2026-02-11T22:00:00+00:00,104.89
NO1,2026-02-11T23:00:00+00:00,107.7
NO2,2026-02-11T00:00:00+00:00,100.09
NO2,2026-02-11T01:00:00+00:00,99.67
NO2,2026-02-11T02:00:00+00:00,97.99
NO2,2026-02-11T03:00:00+00:00,97.72
NO2,2026-02-11T04:00:00+00:00,97.73
NO2,2026-02-11T05:00:00+00:00,101.86
NO2,2026-02-11T06:00:00+00:00,110.91
NO2,2026-02-11T07:00:00+00:00,130.28
NO2,2026-02-11T08:00:00+00:00,130.14
NO2,2026-02-11T09:00:00+00:00,127.43
NO2,2026-02-11T10:00:00+00:00,127.13
NO2,2026-02-11T11:00:00+00:00,116.72
NO2,2026-02-11T12:00:00+00:00,115.91
NO2,2026-02-11T13:00:00+00:00,111.12
NO2,2026-02-11T14:00:00+00:00,113.19
NO2,2026-02-11T15:00:00+00:00,114.2
NO2,2026-02-11T16:00:00+00:00,116.71
NO2,2026-02-11T17:00:00+00:00,127.67
NO2,2026-02-11T18:00:00+00:00,120.0
NO2,2026-02-11T19:00:00+00:00,104.52
NO2,2026-02-11T20:00:00+00:00,103.88
NO2,2026-02-11T21:00:00+00:00,103.34
NO2,2026-02-11T22:00:00+00:00,103.06
NO2,2026-02-11T23:00:00+00:00,92.89
NO3,2026-02-11T00:00:00+00:00,104.64
NO3,2026-02-11T01:00:00+00:00,101.17
NO3,2026-02-11T02:00:00+00:00,100.21
NO3,2026-02-11T03:00:00+00:00,98.41
NO3,2026-02-11T04:00:00+00:00,99.81
NO3,2026-02-11T05:00:00+00:00,103.87
NO3,2026-02-11T06:00:00+00:00,120.4
NO3,2026-02-11T07:00:00+00:00,143.74
NO3,2026-02-11T08:00:00+00:00,152.79
NO3,2026-02-11T09:00:00+00:00,142.25
NO3,2026-02-11T10:00:00+00:00,158.06
NO3,2026-02-11T11:00:00+00:00,157.2
NO3,2026-02-11T12:00:00+00:00,135.25
NO3,2026-02-11T13:00:00+00:00,126.48
NO3,2026-02-11T14:00:00+00:00,126.19
NO3,2026-02-11T15:00:00+00:00,134.97
NO3,2026-02-11T16:00:00+00:00,147.94
NO3,2026-02-11T17:00:00+00:00,158.06
NO3,2026-02-11T18:00:00+00:00,148.13
NO3,2026-02-11T19:00:00+00:00,131.54
NO3,2026-02-11T20:00:00+00:00,118.4
NO3,2026-02-11T21:00:00+00:00,111.15
NO3,2026-02-11T22:00:00+00:00,104.8
NO3,2026-02-11T23:00:00+00:00,105.32
NO4,2026-02-11T00:00:00+00:00,104.86
NO4,2026-02-11T01:00:00+00:00,101.24
NO4,2026-02-11T02:00:00+00:00,100.33
NO4,2026-02-11T03:00:00+00:00,98.45
NO4,2026-02-11T04:00:00+00:00,99.92
NO4,2026-02-11T05:00:00+00:00,105.0
NO4,2026-02-11T06:00:00+00:00,122.1
NO4,2026-02-11T07:00:00+00:00,144.75
NO4,2026-02-11T08:00:00+00:00,154.01
NO4,2026-02-11T09:00:00+00:00,144.17
NO4,2026-02-11T10:00:00+00:00,160.35
NO4,2026-02-11T11:00:00+00:00,160.57
NO4,2026-02-11T12:00:00+00:00,138.32
NO4,2026-02-11T13:00:00+00:00,129.48
NO4,2026-02-11T14:00:00+00:00,122.56
NO4,2026-02-11T15:00:00+00:00,136.56
NO4,2026-02-11T16:00:00+00:00,149.44
NO4,2026-02-11T17:00:00+00:00,159.51
NO4,2026-02-11T18:00:00+00:00,149.48
NO4,2026-02-11T19:00:00+00:00,132.99
NO4,2026-02-11T20:00:00+00:00,119.22
NO4,2026-02-11T21:00:00+00:00,112.2
NO4,2026-02-11T22:00:00+00:00,104.89
NO4,2026-02-11T23:00:00+00:00,99.84
NO5,2026-02-11T00:00:00+00:00,103.9
NO5,2026-02-11T01:00:00+00:00,100.92
NO5,2026-02-11T02:00:00+00:00,99.81
NO5,2026-02-11T03:00:00+00:00,98.3
NO5,2026-02-11T04:00:00+00:00,99.48
NO5,2026-02-11T05:00:00+00:00,103.49
NO5,2026-02-11T06:00:00+00:00,118.75
NO5,2026-02-11T07:00:00+00:00,141.4
NO5,2026-02-11T08:00:00+00:00,148.87
NO5,2026-02-11T09:00:00+00:00,139.63
NO5,2026-02-11T10:00:00+00:00,152.7
NO5,2026-02-11T11:00:00+00:00,150.16
NO5,2026-02-11T12:00:00+00:00,131.83
NO5,2026-02-11T13:00:00+00:00,123.73
NO5,2026-02-11T14:00:00+00:00,124.77
NO5,2026-02-11T15:00:00+00:00,131.46
NO5,2026-02-11T16:00:00+00:00,142.75
NO5,2026-02-11T17:00:00+00:00,153.01
NO5,2026-02-11T18:00:00+00:00,143.44
NO5,2026-02-11T19:00:00+00:00,127.14
NO5,2026-02-11T20:00:00+00:00,116.04
NO5,2026-02-11T21:00:00+00:00,109.71
NO5,2026-02-11T22:00:00+00:00,104.52
NO5,2026-02-11T23:00:00+00:00,104.5
