zone,timestamp,price_eur_per_mwh
NO1,2026-04-29T00:00:00+00:00,92.88
NO1,2026-04-29T01:00:00+00:00,92.88
NO1,2026-04-29T02:00:00+00:00,93.96
NO1,2026-04-29T03:00:00+00:00,98.06
NO1,2026-04-29T04:00:00+00:00,108.99
NO1,2026-04-29T05:00:00+00:00,130.62
NO1,2026-04-29T06:00:00+00:00,121.28
NO1,2026-04-29T07:00:00+00:00,103.21
NO1,2026-04-29T08:00:00+00:00,59.71
NO1,2026-04-29T09:00:00+00:00,43.29
NO1,2026-04-29T10:00:00+00:00,34.74
NO1,2026-04-29T11:00:00+00:00,31.99
NO1,2026-04-29T12:00:00+00:00,28.76
NO1,2026-04-29T13:00:00+00:00,23.72
NO1,2026-04-29T14:00:00+00:00,21.77
NO1,2026-04-29T15:00:00+00:00,34.92
NO1,2026-04-29T16:00:00+00:00,85.63
NO1,2026-04-29T17:00:00+00:00,101.23
NO1,2026-04-29T18:00:00+00:00,108.73
NO1,2026-04-29T19:00:00+00:00,111.07
NO1,2026-04-29T20:00:00+00:00,105.97
NO1,2026-04-29T21:00:00+00:00,100.51
NO1,2026-04-29T22:00:00+00:00,98.17
NO1,2026-04-29T23:00:00+00:00,96.25
NO2,2026-04-29T00:00:00+00:00,94.73
NO2,2026-04-29T01:00:00+00:00,94.62
NO2,2026-04-29T02:00:00+00:00,95.56
NO2,2026-04-29T03:00:00+00:00,99.91
NO2,2026-04-29T04:00:00+00:00,110.05
NO2,2026-04-29T05:00:00+00:00,132.51
NO2,2026-04-29T06:00:00+00:00,122.17
NO2,2026-04-29T07:00:00+00:00,103.21
NO2,2026-04-29T08:00:00+00:00,63.87
NO2,2026-04-29T09:00:00+00:00,54.7
NO2,2026-04-29T10:00:00+00:00,32.7
NO2,2026-04-29T11:00:00+00:00,34.26
NO2,2026-04-29T12:00:00+00:00,27.86
NO2,2026-04-29T13:00:00+00:00,23.36
NO2,2026-04-29T14:00:00+00:00,18.11
NO2,2026-04-29T15:00:00+00:00,33.01
NO2,2026-04-29T16:00:00+00:00,81.85
NO2,2026-04-29T17:00:00+00:00,100.15
NO2,2026-04-29T18:00:00+00:00,109.78
NO2,2026-04-29T19:00:00+00:00,113.23
NO2,2026-04-29T20:00:00+00:00,107.17
NO2,2026-04-29T21:00:00+00:00,99.33
NO2,2026-04-29T22:00:00+00:00,96.08
NO2,2026-04-29T23:00:00+00:00,94.69
NO3,2026-04-29T00:00:00+00:00,64.73
NO3,2026-04-29T01:00:00+00:00,66.03
NO3,2026-04-29T02:00:00+00:00,69.48
NO3,2026-04-29T03:00:00+00:00,69.59
NO3,2026-04-29T04:00:00+00:00,92.47
NO3,2026-04-29T05:00:00+00:00,101.38
NO3,2026-04-29T06:00:00+00:00,107.58
NO3,2026-04-29T07:00:00+00:00,103.21
NO3,2026-04-29T08:00:00+00:00,74.7
NO3,2026-04-29T09:00:00+00:00,48.72
NO3,2026-04-29T10:00:00+00:00,41.24
NO3,2026-04-29T11:00:00+00:00,39.51
NO3,2026-04-29T12:00:00+00:00,35.72
NO3,2026-04-29T13:00:00+00:00,29.46
NO3,2026-04-29T14:00:00+00:00,39.26
NO3,2026-04-29T15:00:00+00:00,51.39
NO3,2026-04-29T16:00:00+00:00,87.92
NO3,2026-04-29T17:00:00+00:00,70.01
NO3,2026-04-29T18:00:00+00:00,83.41
NO3,2026-04-29T19:00:00+00:00,80.99
NO3,2026-04-29T20:00:00+00:00,87.76
NO3,2026-04-29T21:00:00+00:00,85.67
NO3,2026-04-29T22:00:00+00:00,85.57
NO3,2026-04-29T23:00:00+00:00,83.68
NO4,2026-04-29T00:00:00+00:00,50.68
NO4,2026-04-29T01:00:00+00:00,53.37
NO4,2026-04-29T02:00:00+00:00,63.51
NO4,2026-04-29T03:00:00+00:00,63.87
NO4,2026-04-29T04:00:00+00:00,91.91
NO4,2026-04-29T05:00:00+00:00,100.22
NO4,2026-04-29T06:00:00+00:00,106.83
NO4,2026-04-29T07:00:00+00:00,103.21
NO4,2026-04-29T08:00:00+00:00,27.12
NO4,2026-04-29T09:00:00+00:00,38.26
NO4,2026-04-29T10:00:00+00:00,28.64
NO4,2026-04-29T11:00:00+00:00,23.14
NO4,2026-04-29T12:00:00+00:00,19.99
NO4,2026-04-29T13:00:00+00:00,18.02
NO4,2026-04-29T14:00:00+00:00,17.92
NO4,2026-04-29T15:00:00+00:00,14.72
NO4,2026-04-29T16:00:00+00:00,9.74
NO4,2026-04-29T17:00:00+00:00,14.68
NO4,2026-04-29T18:00:00+00:00,49.75
NO4,2026-04-29T19:00:00+00:00,40.87
NO4,2026-04-29T20:00:00+00:00,21.95
NO4,2026-04-29T21:00:00+00:00,18.4
NO4,2026-04-29T22:00:00+00:00,10.59
NO4,2026-04-29T23:00:00+00:00,14.85
NO5,2026-04-29T00:00:00+00:00,93.91
NO5,2026-04-29T01:00:00+00:00,93.85
NO5,2026-04-29T02:00:00+00:00,94.86
NO5,2026-04-29T03:00:00+00:00,99.11
NO5,2026-04-29T04:00:00+00:00,109.59
NO5,2026-04-29T05:00:00+00:00,131.68
NO5,2026-04-29T06:00:00+00:00,121.77
NO5,2026-04-29T07:00:00+00:00,103.21
NO5,2026-04-29T08:00:00+00:00,94.29
NO5,2026-04-29T09:00:00+00:00,100.25
NO5,2026-04-29T10:00:00+00:00,104.85
NO5,2026-04-29T11:00:00+00:00,99.96
NO5,2026-04-29T12:00:00+00:00,99.96
NO5,2026-04-29T13:00:00+00:00,94.23
NO5,2026-04-29T14:00:00+00:00,94.29
NO5,2026-04-29T15:00:00+00:00,94.75
NO5,2026-04-29T16:00:00+00:00,94.12
NO5,2026-04-29T17:00:00+00:00,103.34
NO5,2026-04-29T18:00:00+00:00,105.9
NO5,2026-04-29T19:00:00+00:00,106.4
NO5,2026-04-29T20:00:00+00:00,104.91
NO5,2026-04-29T21:00:00+00:00,103.01
NO5,2026-04-29T22:00:00+00:00,102.55
NO5,2026-04-29T23:00:00+00:00,99.07
