zone,timestamp,price_eur_per_mwh
NO1,2026-05-08T00:00:00+00:00,115.78
NO1,2026-05-08T01:00:00+00:00,113.99
NO1,2026-05-08T02:00:00+00:00,112.59
NO1,2026-05-08T03:00:00+00:00,116.49
NO1,2026-05-08T04:00:00+00:00,129.6
NO1,2026-05-08T05:00:00+00:00,151.76
NO1,2026-05-08T06:00:00+00:00,156.09
NO1,2026-05-08T07:00:00+00:00,126.73
NO1,2026-05-08T08:00:00+00:00,113.9
NO1,2026-05-08T09:00:00+00:00,102.89
NO1,2026-05-08T10:00:00+00:00,92.29
NO1,2026-05-08T11:00:00+00:00,87.59
NO1,2026-05-08T12:00:00+00:00,79.08
NO1,2026-05-08T13:00:00+00:00,85.25
NO1,2026-05-08T14:00:00+00:00,97.06
NO1,2026-05-08T15:00:00+00:00,103.44
NO1,2026-05-08T16:00:00+00:00,113.31
NO1,2026-05-08T17:00:00+00:00,123.58
NO1,2026-05-08T18:00:00+00:00,132.89
NO1,2026-05-08T19:00:00+00:00,132.91
NO1,2026-05-08T20:00:00+00:00,123.71
NO1,2026-05-08T21:00:00+00:00,115.99
NO1,2026-05-08T22:00:00+00:00,115.8
NO1,2026-05-08T23:00:00+00:00,119.05
NO2,2026-05-08T00:00:00+00:00,115.78
NO2,2026-05-08T01:00:00+00:00,113.99
NO2,2026-05-08T02:00:00+00:00,112.59
NO2,2026-05-08T03:00:00+00:00,116.49
NO2,2026-05-08T04:00:00+00:00,129.6
NO2,2026-05-08T05:00:00+00:00,151.76
NO2,2026-05-08T06:00:00+00:00,156.09
NO2,2026-05-08T07:00:00+00:00,126.73
NO2,2026-05-08T08:00:00+00:00,113.9
NO2,2026-05-08T09:00:00+00:00,94.87
NO2,2026-05-08T10:00:00+00:00,94.05
NO2,2026-05-08T11:00:00+00:00,91.58
NO2,2026-05-08T12:00:00+00:00,84.23
NO2,2026-05-08T13:00:00+00:00,88.02
NO2,2026-05-08T14:00:00+00:00,92.31
NO2,2026-05-08T15:00:00+00:00,103.44
NO2,2026-05-08T16:00:00+00:00,113.92
NO2,2026-05-08T17:00:00+00:00,124.3
NO2,2026-05-08T18:00:00+00:00,133.92
NO2,2026-05-08T19:00:00+00:00,134.38
NO2,2026-05-08T20:00:00+00:00,125.5
NO2,2026-05-08T21:00:00+00:00,117.75
NO2,2026-05-08T22:00:00+00:00,117.37
NO2,2026-05-08T23:00:00+00:00,121.03
NO3,2026-05-08T00:00:00+00:00,115.78
NO3,2026-05-08T01:00:00+00:00,113.99
NO3,2026-05-08T02:00:00+00:00,112.59
NO3,2026-05-08T03:00:00+00:00,116.49
NO3,2026-05-08T04:00:00+00:00,129.6
NO3,2026-05-08T05:00:00+00:00,151.76
NO3,2026-05-08T06:00:00+00:00,156.09
NO3,2026-05-08T07:00:00+00:00,126.73
NO3,2026-05-08T08:00:00+00:00,113.9
NO3,2026-05-08T09:00:00+00:00,102.7
NO3,2026-05-08T10:00:00+00:00,91.2
NO3,2026-05-08T11:00:00+00:00,85.01
NO3,2026-05-08T12:00:00+00:00,76.18
NO3,2026-05-08T13:00:00+00:00,78.95
NO3,2026-05-08T14:00:00+00:00,74.92
NO3,2026-05-08T15:00:00+00:00,85.72
NO3,2026-05-08T16:00:00+00:00,102.11
NO3,2026-05-08T17:00:00+00:00,109.94
NO3,2026-05-08T18:00:00+00:00,113.42
NO3,2026-05-08T19:00:00+00:00,105.18
NO3,2026-05-08T20:00:00+00:00,90.2
NO3,2026-05-08T21:00:00+00:00,82.89
NO3,2026-05-08T22:00:00+00:00,84.66
NO3,2026-05-08T23:00:00+00:00,79.04
NO4,2026-05-08T00:00:00+00:00,115.78
