zone,timestamp,price_eur_per_mwh
NO1,2026-03-18T00:00:00+00:00,98.71
NO1,2026-03-18T01:00:00+00:00,95.94
NO1,2026-03-18T02:00:00+00:00,95.65
NO1,2026-03-18T03:00:00+00:00,97.54
NO1,2026-03-18T04:00:00+00:00,103.77
NO1,2026-03-18T05:00:00+00:00,112.92
NO1,2026-03-18T06:00:00+00:00,121.95
NO1,2026-03-18T07:00:00+00:00,113.69
NO1,2026-03-18T08:00:00+00:00,108.69
NO1,2026-03-18T09:00:00+00:00,107.29
NO1,2026-03-18T10:00:00+00:00,106.62
NO1,2026-03-18T11:00:00+00:00,110.28
NO1,2026-03-18T12:00:00+00:00,113.94
NO1,2026-03-18T13:00:00+00:00,106.39
NO1,2026-03-18T14:00:00+00:00,104.82
NO1,2026-03-18T15:00:00+00:00,108.78
NO1,2026-03-18T16:00:00+00:00,115.46
NO1,2026-03-18T17:00:00+00:00,127.19
NO1,2026-03-18T18:00:00+00:00,137.36
NO1,2026-03-18T19:00:00+00:00,126.62
NO1,2026-03-18T20:00:00+00:00,123.9
NO1,2026-03-18T21:00:00+00:00,117.14
NO1,2026-03-18T22:00:00+00:00,117.44
NO1,2026-03-18T23:00:00+00:00,113.31
NO2,2026-03-18T00:00:00+00:00,92.82
NO2,2026-03-18T01:00:00+00:00,90.12
NO2,2026-03-18T02:00:00+00:00,89.89
NO2,2026-03-18T03:00:00+00:00,91.74
NO2,2026-03-18T04:00:00+00:00,97.87
NO2,2026-03-18T05:00:00+00:00,113.65
NO2,2026-03-18T06:00:00+00:00,124.81
NO2,2026-03-18T07:00:00+00:00,115.63
NO2,2026-03-18T08:00:00+00:00,108.99
NO2,2026-03-18T09:00:00+00:00,107.22
NO2,2026-03-18T10:00:00+00:00,106.62
NO2,2026-03-18T11:00:00+00:00,104.96
NO2,2026-03-18T12:00:00+00:00,104.96
NO2,2026-03-18T13:00:00+00:00,106.42
NO2,2026-03-18T14:00:00+00:00,106.23
NO2,2026-03-18T15:00:00+00:00,108.78
NO2,2026-03-18T16:00:00+00:00,113.98
NO2,2026-03-18T17:00:00+00:00,130.08
NO2,2026-03-18T18:00:00+00:00,141.44
NO2,2026-03-18T19:00:00+00:00,129.38
NO2,2026-03-18T20:00:00+00:00,125.25
NO2,2026-03-18T21:00:00+00:00,116.29
NO2,2026-03-18T22:00:00+00:00,113.37
NO2,2026-03-18T23:00:00+00:00,109.86
NO3,2026-03-18T00:00:00+00:00,65.19
NO3,2026-03-18T01:00:00+00:00,60.22
NO3,2026-03-18T02:00:00+00:00,58.83
NO3,2026-03-18T03:00:00+00:00,62.89
NO3,2026-03-18T04:00:00+00:00,70.88
NO3,2026-03-18T05:00:00+00:00,63.68
NO3,2026-03-18T06:00:00+00:00,49.38
NO3,2026-03-18T07:00:00+00:00,49.65
NO3,2026-03-18T08:00:00+00:00,57.99
NO3,2026-03-18T09:00:00+00:00,54.26
NO3,2026-03-18T10:00:00+00:00,62.18
NO3,2026-03-18T11:00:00+00:00,63.71
NO3,2026-03-18T12:00:00+00:00,62.14
NO3,2026-03-18T13:00:00+00:00,56.91
NO3,2026-03-18T14:00:00+00:00,54.85
NO3,2026-03-18T15:00:00+00:00,58.75
NO3,2026-03-18T16:00:00+00:00,55.38
NO3,2026-03-18T17:00:00+00:00,42.55
NO3,2026-03-18T18:00:00+00:00,36.28
NO3,2026-03-18T19:00:00+00:00,40.21
NO3,2026-03-18T20:00:00+00:00,38.56
NO3,2026-03-18T21:00:00+00:00,41.98
NO3,2026-03-18T22:00:00+00:00,48.72
NO3,2026-03-18T23:00:00+00:00,62.88
NO4,2026-03-18T00:00:00+00:00,-21.35
NO4,2026-03-18T01:00:00+00:00,-21.46
NO4,2026-03-18T02:00:00+00:00,-21.61
NO4,2026-03-18T03:00:00+00:00,-20.05
NO4,2026-03-18T04:00:00+00:00,-20.05
NO4,2026-03-18T05:00:00+00:00,6.25
NO4,2026-03-18T06:00:00+00:00,1.31
NO4,2026-03-18T07:00:00+00:00,0.92
NO4,2026-03-18T08:00:00+00:00,0.9
NO4,2026-03-18T09:00:00+00:00,3.35
NO4,2026-03-18T10:00:00+00:00,9.02
NO4,2026-03-18T11:00:00+00:00,4.23
NO4,2026-03-18T12:00:00+00:00,3.09
NO4,2026-03-18T13:00:00+00:00,2.68
NO4,2026-03-18T14:00:00+00:00,11.48
NO4,2026-03-18T15:00:00+00:00,4.17
NO4,2026-03-18T16:00:00+00:00,2.91
NO4,2026-03-18T17:00:00+00:00,15.0
NO4,2026-03-18T18:00:00+00:00,9.02
NO4,2026-03-18T19:00:00+00:00,9.02
NO4,2026-03-18T20:00:00+00:00,9.02
NO4,2026-03-18T21:00:00+00:00,0.0
NO4,2026-03-18T22:00:00+00:00,-20.01
NO4,2026-03-18T23:00:00+00:00,-13.8
NO5,2026-03-18T00:00:00+00:00,107.62
NO5,2026-03-18T01:00:00+00:00,104.35
NO5,2026-03-18T02:00:00+00:00,104.07
NO5,2026-03-18T03:00:00+00:00,106.06
NO5,2026-03-18T04:00:00+00:00,112.23
NO5,2026-03-18T05:00:00+00:00,111.97
NO5,2026-03-18T06:00:00+00:00,117.97
NO5,2026-03-18T07:00:00+00:00,110.99
NO5,2026-03-18T08:00:00+00:00,108.3
NO5,2026-03-18T09:00:00+00:00,107.09
NO5,2026-03-18T10:00:00+00:00,106.62
NO5,2026-03-18T11:00:00+00:00,109.44
NO5,2026-03-18T12:00:00+00:00,113.26
NO5,2026-03-18T13:00:00+00:00,106.35
NO5,2026-03-18T14:00:00+00:00,102.68
NO5,2026-03-18T15:00:00+00:00,108.85
NO5,2026-03-18T16:00:00+00:00,117.75
NO5,2026-03-18T17:00:00+00:00,122.68
NO5,2026-03-18T18:00:00+00:00,130.95
NO5,2026-03-18T19:00:00+00:00,122.26
NO5,2026-03-18T20:00:00+00:00,121.78
NO5,2026-03-18T21:00:00+00:00,118.47
NO5,2026-03-18T22:00:00+00:00,123.93
NO5,2026-03-18T23:00:00+00:00,118.91
