zone,timestamp,price_eur_per_mwh
NO1,2026-05-10T00:00:00+00:00,118.45
NO1,2026-05-10T01:00:00+00:00,116.56
NO1,2026-05-10T02:00:00+00:00,114.73
NO1,2026-05-10T03:00:00+00:00,115.87
NO1,2026-05-10T04:00:00+00:00,112.15
NO1,2026-05-10T05:00:00+00:00,104.62
NO1,2026-05-10T06:00:00+00:00,98.19
NO1,2026-05-10T07:00:00+00:00,92.68
NO1,2026-05-10T08:00:00+00:00,93.81
NO1,2026-05-10T09:00:00+00:00,101.07
NO1,2026-05-10T10:00:00+00:00,103.19
NO1,2026-05-10T11:00:00+00:00,103.17
NO1,2026-05-10T12:00:00+00:00,101.44
NO1,2026-05-10T13:00:00+00:00,104.99
NO1,2026-05-10T14:00:00+00:00,104.49
NO1,2026-05-10T15:00:00+00:00,92.21
NO1,2026-05-10T16:00:00+00:00,100.66
NO1,2026-05-10T17:00:00+00:00,112.27
NO1,2026-05-10T18:00:00+00:00,121.94
NO1,2026-05-10T19:00:00+00:00,126.03
NO1,2026-05-10T20:00:00+00:00,121.83
NO1,2026-05-10T21:00:00+00:00,118.95
NO1,2026-05-10T22:00:00+00:00,120.24
NO1,2026-05-10T23:00:00+00:00,114.94
NO2,2026-05-10T00:00:00+00:00,121.51
NO2,2026-05-10T01:00:00+00:00,119.54
NO2,2026-05-10T02:00:00+00:00,117.4
NO2,2026-05-10T03:00:00+00:00,118.87
NO2,2026-05-10T04:00:00+00:00,115.38
NO2,2026-05-10T05:00:00+00:00,107.67
NO2,2026-05-10T06:00:00+00:00,96.74
NO2,2026-05-10T07:00:00+00:00,92.68
NO2,2026-05-10T08:00:00+00:00,92.9
NO2,2026-05-10T09:00:00+00:00,92.96
NO2,2026-05-10T10:00:00+00:00,92.64
NO2,2026-05-10T11:00:00+00:00,92.34
NO2,2026-05-10T12:00:00+00:00,92.3
NO2,2026-05-10T13:00:00+00:00,92.29
NO2,2026-05-10T14:00:00+00:00,92.27
NO2,2026-05-10T15:00:00+00:00,92.21
NO2,2026-05-10T16:00:00+00:00,99.3
NO2,2026-05-10T17:00:00+00:00,112.34
NO2,2026-05-10T18:00:00+00:00,122.56
NO2,2026-05-10T19:00:00+00:00,127.03
NO2,2026-05-10T20:00:00+00:00,122.77
NO2,2026-05-10T21:00:00+00:00,119.94
NO2,2026-05-10T22:00:00+00:00,120.52
NO2,2026-05-10T23:00:00+00:00,113.73
NO3,2026-05-10T00:00:00+00:00,72.63
NO3,2026-05-10T01:00:00+00:00,71.62
NO3,2026-05-10T02:00:00+00:00,73.89
NO3,2026-05-10T03:00:00+00:00,70.93
NO3,2026-05-10T04:00:00+00:00,71.24
NO3,2026-05-10T05:00:00+00:00,66.85
NO3,2026-05-10T06:00:00+00:00,109.18
NO3,2026-05-10T07:00:00+00:00,72.46
NO3,2026-05-10T08:00:00+00:00,62.24
NO3,2026-05-10T09:00:00+00:00,62.73
NO3,2026-05-10T10:00:00+00:00,62.48
NO3,2026-05-10T11:00:00+00:00,60.13
NO3,2026-05-10T12:00:00+00:00,58.77
NO3,2026-05-10T13:00:00+00:00,63.49
NO3,2026-05-10T14:00:00+00:00,63.53
NO3,2026-05-10T15:00:00+00:00,54.29
NO3,2026-05-10T16:00:00+00:00,112.45
NO3,2026-05-10T17:00:00+00:00,109.05
NO3,2026-05-10T18:00:00+00:00,112.61
NO3,2026-05-10T19:00:00+00:00,112.48
NO3,2026-05-10T20:00:00+00:00,109.37
NO3,2026-05-10T21:00:00+00:00,103.95
NO3,2026-05-10T22:00:00+00:00,111.94
NO3,2026-05-10T23:00:00+00:00,108.74
NO4,2026-05-10T00:00:00+00:00,22.65
NO4,2026-05-10T01:00:00+00:00,22.63
NO4,2026-05-10T02:00:00+00:00,22.74
