zone,timestamp,price_eur_per_mwh
NO1,2026-02-21T00:00:00+00:00,77.55
NO1,2026-02-21T01:00:00+00:00,77.77
NO1,2026-02-21T02:00:00+00:00,77.92
NO1,2026-02-21T03:00:00+00:00,78.91
NO1,2026-02-21T04:00:00+00:00,78.96
NO1,2026-02-21T05:00:00+00:00,80.87
NO1,2026-02-21T06:00:00+00:00,81.75
NO1,2026-02-21T07:00:00+00:00,82.99
NO1,2026-02-21T08:00:00+00:00,86.74
NO1,2026-02-21T09:00:00+00:00,86.65
NO1,2026-02-21T10:00:00+00:00,84.2
NO1,2026-02-21T11:00:00+00:00,83.18
NO1,2026-02-21T12:00:00+00:00,83.4
NO1,2026-02-21T13:00:00+00:00,82.47
NO1,2026-02-21T14:00:00+00:00,81.96
NO1,2026-02-21T15:00:00+00:00,83.82
NO1,2026-02-21T16:00:00+00:00,94.99
NO1,2026-02-21T17:00:00+00:00,103.97
NO1,2026-02-21T18:00:00+00:00,105.87
NO1,2026-02-21T19:00:00+00:00,95.56
NO1,2026-02-21T20:00:00+00:00,92.32
NO1,2026-02-21T21:00:00+00:00,87.57
NO1,2026-02-21T22:00:00+00:00,82.84
NO1,2026-02-21T23:00:00+00:00,78.68
NO2,2026-02-21T00:00:00+00:00,75.76
NO2,2026-02-21T01:00:00+00:00,76.02
NO2,2026-02-21T02:00:00+00:00,75.58
NO2,2026-02-21T03:00:00+00:00,77.16
NO2,2026-02-21T04:00:00+00:00,77.47
NO2,2026-02-21T05:00:00+00:00,80.0
NO2,2026-02-21T06:00:00+00:00,80.0
NO2,2026-02-21T07:00:00+00:00,81.75
NO2,2026-02-21T08:00:00+00:00,85.83
NO2,2026-02-21T09:00:00+00:00,86.63
NO2,2026-02-21T10:00:00+00:00,83.6
NO2,2026-02-21T11:00:00+00:00,82.27
NO2,2026-02-21T12:00:00+00:00,81.65
NO2,2026-02-21T13:00:00+00:00,81.34
NO2,2026-02-21T14:00:00+00:00,81.39
NO2,2026-02-21T15:00:00+00:00,82.02
NO2,2026-02-21T16:00:00+00:00,94.04
NO2,2026-02-21T17:00:00+00:00,103.42
NO2,2026-02-21T18:00:00+00:00,103.78
NO2,2026-02-21T19:00:00+00:00,93.29
NO2,2026-02-21T20:00:00+00:00,88.72
NO2,2026-02-21T21:00:00+00:00,84.05
NO2,2026-02-21T22:00:00+00:00,79.61
NO2,2026-02-21T23:00:00+00:00,74.01
NO3,2026-02-21T00:00:00+00:00,76.35
NO3,2026-02-21T01:00:00+00:00,75.88
NO3,2026-02-21T02:00:00+00:00,79.97
NO3,2026-02-21T03:00:00+00:00,75.72
NO3,2026-02-21T04:00:00+00:00,72.6
NO3,2026-02-21T05:00:00+00:00,65.52
NO3,2026-02-21T06:00:00+00:00,72.42
NO3,2026-02-21T07:00:00+00:00,75.6
NO3,2026-02-21T08:00:00+00:00,82.59
NO3,2026-02-21T09:00:00+00:00,78.8
NO3,2026-02-21T10:00:00+00:00,78.78
NO3,2026-02-21T11:00:00+00:00,80.03
NO3,2026-02-21T12:00:00+00:00,78.53
NO3,2026-02-21T13:00:00+00:00,71.77
NO3,2026-02-21T14:00:00+00:00,71.52
NO3,2026-02-21T15:00:00+00:00,86.91
NO3,2026-02-21T16:00:00+00:00,96.59
NO3,2026-02-21T17:00:00+00:00,96.31
NO3,2026-02-21T18:00:00+00:00,97.21
NO3,2026-02-21T19:00:00+00:00,90.0
NO3,2026-02-21T20:00:00+00:00,99.17
NO3,2026-02-21T21:00:00+00:00,94.04
NO3,2026-02-21T22:00:00+00:00,89.21
NO3,2026-02-21T23:00:00+00:00,92.97
NO4,2026-02-21T00:00:00+00:00,26.05
NO4,2026-02-21T01:00:00+00:00,25.45
NO4,2026-02-21T02:00:00+00:00,24.22
NO4,2026-02-21T03:00:00+00:00,24.19
NO4,2026-02-21T04:00:00+00:00,23.91
NO4,2026-02-21T05:00:00+00:00,24.32
NO4,2026-02-21T06:00:00+00:00,23.35
NO4,2026-02-21T07:00:00+00:00,27.32
NO4,2026-02-21T08:00:00+00:00,49.14
NO4,2026-02-21T09:00:00+00:00,62.94
NO4,2026-02-21T10:00:00+00:00,62.1
NO4,2026-02-21T11:00:00+00:00,68.38
NO4,2026-02-21T12:00:00+00:00,58.76
NO4,2026-02-21T13:00:00+00:00,45.96
NO4,2026-02-21T14:00:00+00:00,49.28
NO4,2026-02-21T15:00:00+00:00,49.97
NO4,2026-02-21T16:00:00+00:00,77.24
NO4,2026-02-21T17:00:00+00:00,70.01
NO4,2026-02-21T18:00:00+00:00,32.61
NO4,2026-02-21T19:00:00+00:00,26.87
NO4,2026-02-21T20:00:00+00:00,26.37
NO4,2026-02-21T21:00:00+00:00,23.02
NO4,2026-02-21T22:00:00+00:00,22.15
NO4,2026-02-21T23:00:00+00:00,23.23
NO5,2026-02-21T00:00:00+00:00,80.77
NO5,2026-02-21T01:00:00+00:00,80.92
NO5,2026-02-21T02:00:00+00:00,82.14
NO5,2026-02-21T03:00:00+00:00,81.97
NO5,2026-02-21T04:00:00+00:00,81.71
NO5,2026-02-21T05:00:00+00:00,84.77
NO5,2026-02-21T06:00:00+00:00,85.97
NO5,2026-02-21T07:00:00+00:00,85.08
NO5,2026-02-21T08:00:00+00:00,88.28
NO5,2026-02-21T09:00:00+00:00,86.61
NO5,2026-02-21T10:00:00+00:00,87.03
NO5,2026-02-21T11:00:00+00:00,88.18
NO5,2026-02-21T12:00:00+00:00,93.01
NO5,2026-02-21T13:00:00+00:00,87.65
NO5,2026-02-21T14:00:00+00:00,84.43
NO5,2026-02-21T15:00:00+00:00,87.08
NO5,2026-02-21T16:00:00+00:00,96.74
NO5,2026-02-21T17:00:00+00:00,104.88
NO5,2026-02-21T18:00:00+00:00,109.45
NO5,2026-02-21T19:00:00+00:00,99.52
NO5,2026-02-21T20:00:00+00:00,98.78
NO5,2026-02-21T21:00:00+00:00,93.94
NO5,2026-02-21T22:00:00+00:00,88.75
NO5,2026-02-21T23:00:00+00:00,88.83
