zone,timestamp,price_eur_per_mwh
NO1,2026-04-07T00:00:00+00:00,104.97
NO1,2026-04-07T01:00:00+00:00,104.42
NO1,2026-04-07T02:00:00+00:00,103.84
NO1,2026-04-07T03:00:00+00:00,108.27
NO1,2026-04-07T04:00:00+00:00,115.42
NO1,2026-04-07T05:00:00+00:00,130.53
NO1,2026-04-07T06:00:00+00:00,124.79
NO1,2026-04-07T07:00:00+00:00,114.17
NO1,2026-04-07T08:00:00+00:00,99.63
NO1,2026-04-07T09:00:00+00:00,93.85
NO1,2026-04-07T10:00:00+00:00,91.11
NO1,2026-04-07T11:00:00+00:00,82.92
NO1,2026-04-07T12:00:00+00:00,78.55
NO1,2026-04-07T13:00:00+00:00,62.86
NO1,2026-04-07T14:00:00+00:00,103.43
NO1,2026-04-07T15:00:00+00:00,90.61
NO1,2026-04-07T16:00:00+00:00,109.86
NO1,2026-04-07T17:00:00+00:00,121.38
NO1,2026-04-07T18:00:00+00:00,207.38
NO1,2026-04-07T19:00:00+00:00,158.59
NO1,2026-04-07T20:00:00+00:00,126.42
NO1,2026-04-07T21:00:00+00:00,118.03
NO1,2026-04-07T22:00:00+00:00,113.73
NO1,2026-04-07T23:00:00+00:00,106.72
NO2,2026-04-07T00:00:00+00:00,105.4
NO2,2026-04-07T01:00:00+00:00,104.9
NO2,2026-04-07T02:00:00+00:00,103.5
NO2,2026-04-07T03:00:00+00:00,107.51
NO2,2026-04-07T04:00:00+00:00,114.95
NO2,2026-04-07T05:00:00+00:00,132.56
NO2,2026-04-07T06:00:00+00:00,127.23
NO2,2026-04-07T07:00:00+00:00,107.75
NO2,2026-04-07T08:00:00+00:00,95.95
NO2,2026-04-07T09:00:00+00:00,90.8
NO2,2026-04-07T10:00:00+00:00,87.26
NO2,2026-04-07T11:00:00+00:00,75.36
NO2,2026-04-07T12:00:00+00:00,42.22
NO2,2026-04-07T13:00:00+00:00,44.52
NO2,2026-04-07T14:00:00+00:00,28.69
NO2,2026-04-07T15:00:00+00:00,85.85
NO2,2026-04-07T16:00:00+00:00,107.65
NO2,2026-04-07T17:00:00+00:00,120.94
NO2,2026-04-07T18:00:00+00:00,210.95
NO2,2026-04-07T19:00:00+00:00,161.24
NO2,2026-04-07T20:00:00+00:00,127.65
NO2,2026-04-07T21:00:00+00:00,118.14
NO2,2026-04-07T22:00:00+00:00,112.63
NO2,2026-04-07T23:00:00+00:00,104.99
NO3,2026-04-07T00:00:00+00:00,70.09
NO3,2026-04-07T01:00:00+00:00,70.0
NO3,2026-04-07T02:00:00+00:00,76.2
NO3,2026-04-07T03:00:00+00:00,82.89
NO3,2026-04-07T04:00:00+00:00,84.37
NO3,2026-04-07T05:00:00+00:00,71.3
NO3,2026-04-07T06:00:00+00:00,69.63
NO3,2026-04-07T07:00:00+00:00,131.07
NO3,2026-04-07T08:00:00+00:00,122.44
NO3,2026-04-07T09:00:00+00:00,99.79
