zone,timestamp,price_eur_per_mwh
NO1,2026-04-09T00:00:00+00:00,106.63
NO1,2026-04-09T01:00:00+00:00,106.47
NO1,2026-04-09T02:00:00+00:00,104.83
NO1,2026-04-09T03:00:00+00:00,110.83
NO1,2026-04-09T04:00:00+00:00,115.69
NO1,2026-04-09T05:00:00+00:00,127.0
NO1,2026-04-09T06:00:00+00:00,134.91
NO1,2026-04-09T07:00:00+00:00,115.8
NO1,2026-04-09T08:00:00+00:00,114.47
NO1,2026-04-09T09:00:00+00:00,50.66
NO1,2026-04-09T10:00:00+00:00,67.58
NO1,2026-04-09T11:00:00+00:00,95.96
NO1,2026-04-09T12:00:00+00:00,94.56
NO1,2026-04-09T13:00:00+00:00,57.13
NO1,2026-04-09T14:00:00+00:00,59.48
NO1,2026-04-09T15:00:00+00:00,69.77
NO1,2026-04-09T16:00:00+00:00,108.3
NO1,2026-04-09T17:00:00+00:00,115.45
NO1,2026-04-09T18:00:00+00:00,115.81
NO1,2026-04-09T19:00:00+00:00,113.51
NO1,2026-04-09T20:00:00+00:00,107.33
NO1,2026-04-09T21:00:00+00:00,97.52
NO1,2026-04-09T22:00:00+00:00,90.52
NO1,2026-04-09T23:00:00+00:00,89.31
NO2,2026-04-09T00:00:00+00:00,104.12
NO2,2026-04-09T01:00:00+00:00,103.82
NO2,2026-04-09T02:00:00+00:00,103.09
NO2,2026-04-09T03:00:00+00:00,109.19
NO2,2026-04-09T04:00:00+00:00,114.88
NO2,2026-04-09T05:00:00+00:00,126.12
NO2,2026-04-09T06:00:00+00:00,135.79
NO2,2026-04-09T07:00:00+00:00,113.92
NO2,2026-04-09T08:00:00+00:00,102.89
NO2,2026-04-09T09:00:00+00:00,60.19
NO2,2026-04-09T10:00:00+00:00,54.23
NO2,2026-04-09T11:00:00+00:00,91.35
NO2,2026-04-09T12:00:00+00:00,88.4
NO2,2026-04-09T13:00:00+00:00,43.49
NO2,2026-04-09T14:00:00+00:00,45.79
NO2,2026-04-09T15:00:00+00:00,58.64
NO2,2026-04-09T16:00:00+00:00,104.99
NO2,2026-04-09T17:00:00+00:00,113.79
NO2,2026-04-09T18:00:00+00:00,114.25
NO2,2026-04-09T19:00:00+00:00,111.49
NO2,2026-04-09T20:00:00+00:00,104.21
NO2,2026-04-09T21:00:00+00:00,93.16
NO2,2026-04-09T22:00:00+00:00,83.3
NO2,2026-04-09T23:00:00+00:00,85.11
NO3,2026-04-09T00:00:00+00:00,98.3
NO3,2026-04-09T01:00:00+00:00,98.5
NO3,2026-04-09T02:00:00+00:00,89.48
NO3,2026-04-09T03:00:00+00:00,89.49
NO3,2026-04-09T04:00:00+00:00,84.48
NO3,2026-04-09T05:00:00+00:00,76.26
NO3,2026-04-09T06:00:00+00:00,61.23
NO3,2026-04-09T07:00:00+00:00,85.35
NO3,2026-04-09T08:00:00+00:00,131.81
NO3,2026-04-09T09:00:00+00:00,92.44
NO3,2026-04-09T10:00:00+00:00,94.1
NO3,2026-04-09T11:00:00+00:00,80.13
NO3,2026-04-09T12:00:00+00:00,84.99
NO3,2026-04-09T13:00:00+00:00,79.88
NO3,2026-04-09T14:00:00+00:00,77.44
NO3,2026-04-09T15:00:00+00:00,109.97
NO3,2026-04-09T16:00:00+00:00,106.0
NO3,2026-04-09T17:00:00+00:00,88.1
NO3,2026-04-09T18:00:00+00:00,85.98
NO3,2026-04-09T19:00:00+00:00,91.99
NO3,2026-04-09T20:00:00+00:00,100.82
NO3,2026-04-09T21:00:00+00:00,120.06
NO3,2026-04-09T22:00:00+00:00,99.96
NO3,2026-04-09T23:00:00+00:00,93.5
NO4,2026-04-09T00:00:00+00:00,2.24
NO4,2026-04-09T01:00:00+00:00,2.24
NO4,2026-04-09T02:00:00+00:00,2.24
NO4,2026-04-09T03:00:00+00:00,4.47
NO4,2026-04-09T04:00:00+00:00,8.67
NO4,2026-04-09T05:00:00+00:00,8.67
NO4,2026-04-09T06:00:00+00:00,8.67
NO4,2026-04-09T07:00:00+00:00,10.22
NO4,2026-04-09T08:00:00+00:00,57.91
NO4,2026-04-09T09:00:00+00:00,13.38
NO4,2026-04-09T10:00:00+00:00,2.24
NO4,2026-04-09T11:00:00+00:00,15.2
NO4,2026-04-09T12:00:00+00:00,4.72
NO4,2026-04-09T13:00:00+00:00,-0.78
NO4,2026-04-09T14:00:00+00:00,2.2
NO4,2026-04-09T15:00:00+00:00,-0.02
NO4,2026-04-09T16:00:00+00:00,-0.85
NO4,2026-04-09T17:00:00+00:00,-2.68
NO4,2026-04-09T18:00:00+00:00,-2.68
NO4,2026-04-09T19:00:00+00:00,0.89
NO4,2026-04-09T20:00:00+00:00,-2.68
NO4,2026-04-09T21:00:00+00:00,-0.08
NO4,2026-04-09T22:00:00+00:00,-8.99
NO4,2026-04-09T23:00:00+00:00,-8.99
NO5,2026-04-09T00:00:00+00:00,118.04
NO5,2026-04-09T01:00:00+00:00,118.55
NO5,2026-04-09T02:00:00+00:00,112.86
NO5,2026-04-09T03:00:00+00:00,118.8
NO5,2026-04-09T04:00:00+00:00,119.06
NO5,2026-04-09T05:00:00+00:00,130.38
NO5,2026-04-09T06:00:00+00:00,126.76
NO5,2026-04-09T07:00:00+00:00,122.72
NO5,2026-04-09T08:00:00+00:00,124.22
NO5,2026-04-09T09:00:00+00:00,125.39
NO5,2026-04-09T10:00:00+00:00,125.79
NO5,2026-04-09T11:00:00+00:00,125.16
NO5,2026-04-09T12:00:00+00:00,125.34
NO5,2026-04-09T13:00:00+00:00,124.97
NO5,2026-04-09T14:00:00+00:00,122.76
NO5,2026-04-09T15:00:00+00:00,122.29
NO5,2026-04-09T16:00:00+00:00,123.69
NO5,2026-04-09T17:00:00+00:00,123.75
NO5,2026-04-09T18:00:00+00:00,123.88
NO5,2026-04-09T19:00:00+00:00,124.04
NO5,2026-04-09T20:00:00+00:00,124.14
NO5,2026-04-09T21:00:00+00:00,121.81
NO5,2026-04-09T22:00:00+00:00,122.66
NO5,2026-04-09T23:00:00+00:00,110.57
