zone,timestamp,price_eur_per_mwh
NO1,2026-04-12T00:00:00+00:00,89.24
NO1,2026-04-12T01:00:00+00:00,84.39
NO1,2026-04-12T02:00:00+00:00,94.03
NO1,2026-04-12T03:00:00+00:00,98.29
NO1,2026-04-12T04:00:00+00:00,99.88
NO1,2026-04-12T05:00:00+00:00,102.18
NO1,2026-04-12T06:00:00+00:00,94.79
NO1,2026-04-12T07:00:00+00:00,91.09
NO1,2026-04-12T08:00:00+00:00,85.9
NO1,2026-04-12T09:00:00+00:00,77.0
NO1,2026-04-12T10:00:00+00:00,94.99
NO1,2026-04-12T11:00:00+00:00,95.99
NO1,2026-04-12T12:00:00+00:00,84.56
NO1,2026-04-12T13:00:00+00:00,63.7
NO1,2026-04-12T14:00:00+00:00,75.56
NO1,2026-04-12T15:00:00+00:00,106.77
NO1,2026-04-12T16:00:00+00:00,116.68
NO1,2026-04-12T17:00:00+00:00,123.03
NO1,2026-04-12T18:00:00+00:00,126.36
NO1,2026-04-12T19:00:00+00:00,129.29
NO1,2026-04-12T20:00:00+00:00,130.06
NO1,2026-04-12T21:00:00+00:00,121.03
NO1,2026-04-12T22:00:00+00:00,118.22
NO1,2026-04-12T23:00:00+00:00,114.64
NO2,2026-04-12T00:00:00+00:00,82.25
NO2,2026-04-12T01:00:00+00:00,79.53
NO2,2026-04-12T02:00:00+00:00,88.4
NO2,2026-04-12T03:00:00+00:00,92.62
NO2,2026-04-12T04:00:00+00:00,94.03
NO2,2026-04-12T05:00:00+00:00,97.09
NO2,2026-04-12T06:00:00+00:00,90.08
NO2,2026-04-12T07:00:00+00:00,84.45
NO2,2026-04-12T08:00:00+00:00,78.41
NO2,2026-04-12T09:00:00+00:00,56.54
NO2,2026-04-12T10:00:00+00:00,47.24
NO2,2026-04-12T11:00:00+00:00,36.95
NO2,2026-04-12T12:00:00+00:00,36.97
NO2,2026-04-12T13:00:00+00:00,55.98
NO2,2026-04-12T14:00:00+00:00,65.61
NO2,2026-04-12T15:00:00+00:00,100.81
NO2,2026-04-12T16:00:00+00:00,114.03
