zone,timestamp,price_eur_per_mwh
NO1,2026-02-14T00:00:00+00:00,104.97
NO1,2026-02-14T01:00:00+00:00,104.25
NO1,2026-02-14T02:00:00+00:00,102.75
NO1,2026-02-14T03:00:00+00:00,102.8
NO1,2026-02-14T04:00:00+00:00,99.93
NO1,2026-02-14T05:00:00+00:00,100.86
NO1,2026-02-14T06:00:00+00:00,106.29
NO1,2026-02-14T07:00:00+00:00,108.61
NO1,2026-02-14T08:00:00+00:00,117.8
NO1,2026-02-14T09:00:00+00:00,121.47
NO1,2026-02-14T10:00:00+00:00,111.49
NO1,2026-02-14T11:00:00+00:00,107.95
NO1,2026-02-14T12:00:00+00:00,106.3
NO1,2026-02-14T13:00:00+00:00,106.43
NO1,2026-02-14T14:00:00+00:00,104.98
NO1,2026-02-14T15:00:00+00:00,107.58
NO1,2026-02-14T16:00:00+00:00,113.24
NO1,2026-02-14T17:00:00+00:00,135.87
NO1,2026-02-14T18:00:00+00:00,133.86
NO1,2026-02-14T19:00:00+00:00,125.74
NO1,2026-02-14T20:00:00+00:00,122.19
NO1,2026-02-14T21:00:00+00:00,115.28
NO1,2026-02-14T22:00:00+00:00,104.3
NO1,2026-02-14T23:00:00+00:00,107.43
NO2,2026-02-14T00:00:00+00:00,98.27
NO2,2026-02-14T01:00:00+00:00,96.12
NO2,2026-02-14T02:00:00+00:00,95.8
NO2,2026-02-14T03:00:00+00:00,95.7
NO2,2026-02-14T04:00:00+00:00,93.98
NO2,2026-02-14T05:00:00+00:00,93.08
NO2,2026-02-14T06:00:00+00:00,94.62
NO2,2026-02-14T07:00:00+00:00,99.44
NO2,2026-02-14T08:00:00+00:00,106.99
NO2,2026-02-14T09:00:00+00:00,107.0
NO2,2026-02-14T10:00:00+00:00,99.88
NO2,2026-02-14T11:00:00+00:00,99.67
NO2,2026-02-14T12:00:00+00:00,98.47
NO2,2026-02-14T13:00:00+00:00,95.65
NO2,2026-02-14T14:00:00+00:00,99.79
NO2,2026-02-14T15:00:00+00:00,102.17
NO2,2026-02-14T16:00:00+00:00,110.29
NO2,2026-02-14T17:00:00+00:00,126.93
NO2,2026-02-14T18:00:00+00:00,130.87
NO2,2026-02-14T19:00:00+00:00,125.9
NO2,2026-02-14T20:00:00+00:00,122.31
NO2,2026-02-14T21:00:00+00:00,113.02
NO2,2026-02-14T22:00:00+00:00,100.7
NO2,2026-02-14T23:00:00+00:00,99.23
NO3,2026-02-14T00:00:00+00:00,104.69
NO3,2026-02-14T01:00:00+00:00,103.91
NO3,2026-02-14T02:00:00+00:00,102.45
NO3,2026-02-14T03:00:00+00:00,102.53
NO3,2026-02-14T04:00:00+00:00,99.7
NO3,2026-02-14T05:00:00+00:00,100.53
NO3,2026-02-14T06:00:00+00:00,105.79
NO3,2026-02-14T07:00:00+00:00,108.22
NO3,2026-02-14T08:00:00+00:00,119.85
NO3,2026-02-14T09:00:00+00:00,122.78
NO3,2026-02-14T10:00:00+00:00,111.12
NO3,2026-02-14T11:00:00+00:00,107.64
NO3,2026-02-14T12:00:00+00:00,106.01
NO3,2026-02-14T13:00:00+00:00,106.01
NO3,2026-02-14T14:00:00+00:00,104.76
NO3,2026-02-14T15:00:00+00:00,107.38
NO3,2026-02-14T16:00:00+00:00,113.86
NO3,2026-02-14T17:00:00+00:00,111.67
NO3,2026-02-14T18:00:00+00:00,112.16
NO3,2026-02-14T19:00:00+00:00,108.35
NO3,2026-02-14T20:00:00+00:00,107.06
NO3,2026-02-14T21:00:00+00:00,104.59
NO3,2026-02-14T22:00:00+00:00,98.89
NO3,2026-02-14T23:00:00+00:00,107.09
NO4,2026-02-14T00:00:00+00:00,104.92
NO4,2026-02-14T01:00:00+00:00,104.27
NO4,2026-02-14T02:00:00+00:00,102.77
NO4,2026-02-14T03:00:00+00:00,103.21
NO4,2026-02-14T04:00:00+00:00,100.13
NO4,2026-02-14T05:00:00+00:00,100.89
NO4,2026-02-14T06:00:00+00:00,106.21
NO4,2026-02-14T07:00:00+00:00,108.55
NO4,2026-02-14T08:00:00+00:00,126.41
NO4,2026-02-14T09:00:00+00:00,128.05
NO4,2026-02-14T10:00:00+00:00,112.24
NO4,2026-02-14T11:00:00+00:00,108.53
NO4,2026-02-14T12:00:00+00:00,106.93
NO4,2026-02-14T13:00:00+00:00,107.02
NO4,2026-02-14T14:00:00+00:00,104.94
NO4,2026-02-14T15:00:00+00:00,107.92
NO4,2026-02-14T16:00:00+00:00,116.48
NO4,2026-02-14T17:00:00+00:00,102.32
NO4,2026-02-14T18:00:00+00:00,101.43
NO4,2026-02-14T19:00:00+00:00,98.04
NO4,2026-02-14T20:00:00+00:00,98.18
NO4,2026-02-14T21:00:00+00:00,99.44
NO4,2026-02-14T22:00:00+00:00,95.82
NO4,2026-02-14T23:00:00+00:00,62.6
NO5,2026-02-14T00:00:00+00:00,103.72
NO5,2026-02-14T01:00:00+00:00,102.64
NO5,2026-02-14T02:00:00+00:00,101.36
NO5,2026-02-14T03:00:00+00:00,100.93
NO5,2026-02-14T04:00:00+00:00,98.55
NO5,2026-02-14T05:00:00+00:00,99.33
NO5,2026-02-14T06:00:00+00:00,104.07
NO5,2026-02-14T07:00:00+00:00,106.83
NO5,2026-02-14T08:00:00+00:00,109.34
NO5,2026-02-14T09:00:00+00:00,113.76
NO5,2026-02-14T10:00:00+00:00,108.98
NO5,2026-02-14T11:00:00+00:00,106.33
NO5,2026-02-14T12:00:00+00:00,104.77
NO5,2026-02-14T13:00:00+00:00,104.39
NO5,2026-02-14T14:00:00+00:00,103.97
NO5,2026-02-14T15:00:00+00:00,106.57
NO5,2026-02-14T16:00:00+00:00,110.97
NO5,2026-02-14T17:00:00+00:00,125.52
NO5,2026-02-14T18:00:00+00:00,128.57
NO5,2026-02-14T19:00:00+00:00,123.55
NO5,2026-02-14T20:00:00+00:00,120.27
NO5,2026-02-14T21:00:00+00:00,112.05
NO5,2026-02-14T22:00:00+00:00,103.07
NO5,2026-02-14T23:00:00+00:00,105.83
