zone,timestamp,price_eur_per_mwh
NO1,2026-02-23T00:00:00+00:00,82.19
NO1,2026-02-23T01:00:00+00:00,80.54
NO1,2026-02-23T02:00:00+00:00,78.19
NO1,2026-02-23T03:00:00+00:00,77.99
NO1,2026-02-23T04:00:00+00:00,79.72
NO1,2026-02-23T05:00:00+00:00,82.28
NO1,2026-02-23T06:00:00+00:00,93.76
NO1,2026-02-23T07:00:00+00:00,101.29
NO1,2026-02-23T08:00:00+00:00,98.73
NO1,2026-02-23T09:00:00+00:00,95.23
NO1,2026-02-23T10:00:00+00:00,89.89
NO1,2026-02-23T11:00:00+00:00,89.31
NO1,2026-02-23T12:00:00+00:00,88.97
NO1,2026-02-23T13:00:00+00:00,90.36
NO1,2026-02-23T14:00:00+00:00,93.06
NO1,2026-02-23T15:00:00+00:00,92.0
NO1,2026-02-23T16:00:00+00:00,96.45
NO1,2026-02-23T17:00:00+00:00,105.89
NO1,2026-02-23T18:00:00+00:00,109.07
NO1,2026-02-23T19:00:00+00:00,102.76
NO1,2026-02-23T20:00:00+00:00,101.0
NO1,2026-02-23T21:00:00+00:00,97.75
NO1,2026-02-23T22:00:00+00:00,93.62
NO1,2026-02-23T23:00:00+00:00,89.29
NO2,2026-02-23T00:00:00+00:00,79.31
NO2,2026-02-23T01:00:00+00:00,77.96
NO2,2026-02-23T02:00:00+00:00,75.5
NO2,2026-02-23T03:00:00+00:00,75.3
NO2,2026-02-23T04:00:00+00:00,76.73
NO2,2026-02-23T05:00:00+00:00,79.15
NO2,2026-02-23T06:00:00+00:00,93.86
NO2,2026-02-23T07:00:00+00:00,101.38
NO2,2026-02-23T08:00:00+00:00,98.79
NO2,2026-02-23T09:00:00+00:00,95.22
NO2,2026-02-23T10:00:00+00:00,89.42
NO2,2026-02-23T11:00:00+00:00,89.3
NO2,2026-02-23T12:00:00+00:00,88.97
NO2,2026-02-23T13:00:00+00:00,90.36
NO2,2026-02-23T14:00:00+00:00,93.06
NO2,2026-02-23T15:00:00+00:00,91.99
NO2,2026-02-23T16:00:00+00:00,96.45
NO2,2026-02-23T17:00:00+00:00,105.88
NO2,2026-02-23T18:00:00+00:00,109.07
NO2,2026-02-23T19:00:00+00:00,102.76
NO2,2026-02-23T20:00:00+00:00,101.0
NO2,2026-02-23T21:00:00+00:00,97.75
NO2,2026-02-23T22:00:00+00:00,93.62
NO2,2026-02-23T23:00:00+00:00,89.29
NO3,2026-02-23T00:00:00+00:00,87.64
NO3,2026-02-23T01:00:00+00:00,85.63
NO3,2026-02-23T02:00:00+00:00,84.36
NO3,2026-02-23T03:00:00+00:00,83.94
NO3,2026-02-23T04:00:00+00:00,85.12
NO3,2026-02-23T05:00:00+00:00,90.37
NO3,2026-02-23T06:00:00+00:00,91.29
NO3,2026-02-23T07:00:00+00:00,99.15
NO3,2026-02-23T08:00:00+00:00,97.37
NO3,2026-02-23T09:00:00+00:00,95.29
NO3,2026-02-23T10:00:00+00:00,89.95
NO3,2026-02-23T11:00:00+00:00,89.41
NO3,2026-02-23T12:00:00+00:00,89.07
NO3,2026-02-23T13:00:00+00:00,90.46
NO3,2026-02-23T14:00:00+00:00,93.16
NO3,2026-02-23T15:00:00+00:00,92.1
NO3,2026-02-23T16:00:00+00:00,96.53
NO3,2026-02-23T17:00:00+00:00,105.94
NO3,2026-02-23T18:00:00+00:00,109.12
NO3,2026-02-23T19:00:00+00:00,102.8
NO3,2026-02-23T20:00:00+00:00,101.06
NO3,2026-02-23T21:00:00+00:00,97.81
NO3,2026-02-23T22:00:00+00:00,93.72
NO3,2026-02-23T23:00:00+00:00,89.39
NO4,2026-02-23T00:00:00+00:00,31.38
NO4,2026-02-23T01:00:00+00:00,31.13
NO4,2026-02-23T02:00:00+00:00,28.26
NO4,2026-02-23T03:00:00+00:00,27.97
NO4,2026-02-23T04:00:00+00:00,28.03
NO4,2026-02-23T05:00:00+00:00,31.98
NO4,2026-02-23T06:00:00+00:00,81.44
NO4,2026-02-23T07:00:00+00:00,90.84
NO4,2026-02-23T08:00:00+00:00,92.04
NO4,2026-02-23T09:00:00+00:00,96.3
NO4,2026-02-23T10:00:00+00:00,91.58
NO4,2026-02-23T11:00:00+00:00,91.17
NO4,2026-02-23T12:00:00+00:00,87.82
NO4,2026-02-23T13:00:00+00:00,92.21
NO4,2026-02-23T14:00:00+00:00,94.82
NO4,2026-02-23T15:00:00+00:00,93.78
NO4,2026-02-23T16:00:00+00:00,97.84
NO4,2026-02-23T17:00:00+00:00,106.92
NO4,2026-02-23T18:00:00+00:00,110.0
NO4,2026-02-23T19:00:00+00:00,103.46
NO4,2026-02-23T20:00:00+00:00,101.92
NO4,2026-02-23T21:00:00+00:00,98.88
NO4,2026-02-23T22:00:00+00:00,95.27
NO4,2026-02-23T23:00:00+00:00,91.39
NO5,2026-02-23T00:00:00+00:00,87.2
NO5,2026-02-23T01:00:00+00:00,85.14
NO5,2026-02-23T02:00:00+00:00,83.04
NO5,2026-02-23T03:00:00+00:00,82.88
NO5,2026-02-23T04:00:00+00:00,84.85
NO5,2026-02-23T05:00:00+00:00,87.52
NO5,2026-02-23T06:00:00+00:00,93.51
NO5,2026-02-23T07:00:00+00:00,101.08
NO5,2026-02-23T08:00:00+00:00,98.6
NO5,2026-02-23T09:00:00+00:00,95.23
NO5,2026-02-23T10:00:00+00:00,89.79
NO5,2026-02-23T11:00:00+00:00,89.32
NO5,2026-02-23T12:00:00+00:00,88.98
NO5,2026-02-23T13:00:00+00:00,90.37
NO5,2026-02-23T14:00:00+00:00,93.07
NO5,2026-02-23T15:00:00+00:00,92.01
NO5,2026-02-23T16:00:00+00:00,96.46
NO5,2026-02-23T17:00:00+00:00,105.89
NO5,2026-02-23T18:00:00+00:00,109.07
NO5,2026-02-23T19:00:00+00:00,102.76
NO5,2026-02-23T20:00:00+00:00,101.01
NO5,2026-02-23T21:00:00+00:00,97.76
NO5,2026-02-23T22:00:00+00:00,93.63
NO5,2026-02-23T23:00:00+00:00,89.3
