zone,timestamp,price_eur_per_mwh
NO1,2026-02-13T00:00:00+00:00,99.2
NO1,2026-02-13T01:00:00+00:00,95.07
NO1,2026-02-13T02:00:00+00:00,96.95
NO1,2026-02-13T03:00:00+00:00,94.7
NO1,2026-02-13T04:00:00+00:00,95.92
NO1,2026-02-13T05:00:00+00:00,105.25
NO1,2026-02-13T06:00:00+00:00,110.65
NO1,2026-02-13T07:00:00+00:00,144.69
NO1,2026-02-13T08:00:00+00:00,168.7
NO1,2026-02-13T09:00:00+00:00,171.91
NO1,2026-02-13T10:00:00+00:00,151.75
NO1,2026-02-13T11:00:00+00:00,164.08
NO1,2026-02-13T12:00:00+00:00,158.09
NO1,2026-02-13T13:00:00+00:00,144.4
NO1,2026-02-13T14:00:00+00:00,146.78
NO1,2026-02-13T15:00:00+00:00,149.49
NO1,2026-02-13T16:00:00+00:00,198.83
NO1,2026-02-13T17:00:00+00:00,199.09
NO1,2026-02-13T18:00:00+00:00,180.19
NO1,2026-02-13T19:00:00+00:00,146.22
NO1,2026-02-13T20:00:00+00:00,130.51
NO1,2026-02-13T21:00:00+00:00,122.79
NO1,2026-02-13T22:00:00+00:00,108.85
NO1,2026-02-13T23:00:00+00:00,106.55
NO2,2026-02-13T00:00:00+00:00,92.53
NO2,2026-02-13T01:00:00+00:00,91.76
NO2,2026-02-13T02:00:00+00:00,88.95
NO2,2026-02-13T03:00:00+00:00,89.12
NO2,2026-02-13T04:00:00+00:00,90.71
NO2,2026-02-13T05:00:00+00:00,94.71
NO2,2026-02-13T06:00:00+00:00,101.94
NO2,2026-02-13T07:00:00+00:00,119.03
NO2,2026-02-13T08:00:00+00:00,126.92
NO2,2026-02-13T09:00:00+00:00,110.31
NO2,2026-02-13T10:00:00+00:00,101.87
NO2,2026-02-13T11:00:00+00:00,101.16
NO2,2026-02-13T12:00:00+00:00,99.52
NO2,2026-02-13T13:00:00+00:00,99.39
NO2,2026-02-13T14:00:00+00:00,102.42
NO2,2026-02-13T15:00:00+00:00,114.3
NO2,2026-02-13T16:00:00+00:00,118.77
NO2,2026-02-13T17:00:00+00:00,135.95
NO2,2026-02-13T18:00:00+00:00,141.0
NO2,2026-02-13T19:00:00+00:00,132.75
NO2,2026-02-13T20:00:00+00:00,123.45
NO2,2026-02-13T21:00:00+00:00,115.54
NO2,2026-02-13T22:00:00+00:00,101.41
NO2,2026-02-13T23:00:00+00:00,100.03
NO3,2026-02-13T00:00:00+00:00,99.13
NO3,2026-02-13T01:00:00+00:00,95.64
NO3,2026-02-13T02:00:00+00:00,96.88
NO3,2026-02-13T03:00:00+00:00,95.37
NO3,2026-02-13T04:00:00+00:00,96.47
NO3,2026-02-13T05:00:00+00:00,104.76
NO3,2026-02-13T06:00:00+00:00,110.3
NO3,2026-02-13T07:00:00+00:00,143.34
NO3,2026-02-13T08:00:00+00:00,166.41
NO3,2026-02-13T09:00:00+00:00,168.51
NO3,2026-02-13T10:00:00+00:00,149.0
NO3,2026-02-13T11:00:00+00:00,161.56
NO3,2026-02-13T12:00:00+00:00,154.86
NO3,2026-02-13T13:00:00+00:00,141.92
NO3,2026-02-13T14:00:00+00:00,144.33
NO3,2026-02-13T15:00:00+00:00,147.54
