zone,timestamp,price_eur_per_mwh
NO1,2026-05-09T00:00:00+00:00,117.14
NO1,2026-05-09T01:00:00+00:00,114.0
NO1,2026-05-09T02:00:00+00:00,114.2
NO1,2026-05-09T03:00:00+00:00,114.93
NO1,2026-05-09T04:00:00+00:00,118.89
NO1,2026-05-09T05:00:00+00:00,119.1
NO1,2026-05-09T06:00:00+00:00,111.57
NO1,2026-05-09T07:00:00+00:00,98.14
NO1,2026-05-09T08:00:00+00:00,91.44
NO1,2026-05-09T09:00:00+00:00,94.27
NO1,2026-05-09T10:00:00+00:00,94.65
NO1,2026-05-09T11:00:00+00:00,95.73
NO1,2026-05-09T12:00:00+00:00,95.19
NO1,2026-05-09T13:00:00+00:00,96.9
NO1,2026-05-09T14:00:00+00:00,91.87
NO1,2026-05-09T15:00:00+00:00,93.3
NO1,2026-05-09T16:00:00+00:00,104.61
NO1,2026-05-09T17:00:00+00:00,119.06
NO1,2026-05-09T18:00:00+00:00,126.93
NO1,2026-05-09T19:00:00+00:00,133.19
NO1,2026-05-09T20:00:00+00:00,124.58
NO1,2026-05-09T21:00:00+00:00,118.71
NO1,2026-05-09T22:00:00+00:00,122.62
NO1,2026-05-09T23:00:00+00:00,119.75
NO2,2026-05-09T00:00:00+00:00,118.95
NO2,2026-05-09T01:00:00+00:00,115.86
NO2,2026-05-09T02:00:00+00:00,116.14
NO2,2026-05-09T03:00:00+00:00,116.75
NO2,2026-05-09T04:00:00+00:00,120.62
NO2,2026-05-09T05:00:00+00:00,121.73
NO2,2026-05-09T06:00:00+00:00,113.95
NO2,2026-05-09T07:00:00+00:00,97.82
NO2,2026-05-09T08:00:00+00:00,91.44
NO2,2026-05-09T09:00:00+00:00,91.71
NO2,2026-05-09T10:00:00+00:00,91.36
NO2,2026-05-09T11:00:00+00:00,91.04
NO2,2026-05-09T12:00:00+00:00,91.15
NO2,2026-05-09T13:00:00+00:00,91.17
NO2,2026-05-09T14:00:00+00:00,91.75
NO2,2026-05-09T15:00:00+00:00,93.3
NO2,2026-05-09T16:00:00+00:00,106.9
NO2,2026-05-09T17:00:00+00:00,120.91
NO2,2026-05-09T18:00:00+00:00,129.89
NO2,2026-05-09T19:00:00+00:00,136.5
NO2,2026-05-09T20:00:00+00:00,127.96
NO2,2026-05-09T21:00:00+00:00,121.76
NO2,2026-05-09T22:00:00+00:00,125.61
NO2,2026-05-09T23:00:00+00:00,122.61
NO3,2026-05-09T00:00:00+00:00,73.91
NO3,2026-05-09T01:00:00+00:00,71.64
NO3,2026-05-09T02:00:00+00:00,74.19
NO3,2026-05-09T03:00:00+00:00,72.66
NO3,2026-05-09T04:00:00+00:00,73.56
NO3,2026-05-09T05:00:00+00:00,65.49
NO3,2026-05-09T06:00:00+00:00,79.05
NO3,2026-05-09T07:00:00+00:00,95.24
NO3,2026-05-09T08:00:00+00:00,64.36
NO3,2026-05-09T09:00:00+00:00,59.59
NO3,2026-05-09T10:00:00+00:00,57.0
NO3,2026-05-09T11:00:00+00:00,59.85
NO3,2026-05-09T12:00:00+00:00,57.86
NO3,2026-05-09T13:00:00+00:00,57.58
NO3,2026-05-09T14:00:00+00:00,51.97
